judul,abstrak,fakultas,bahasa,keywords,link
STUDI OPTIMASI PADA PRODUK TAPE UBI KAYU DAN OLAHANNYA,"Ubi kayu mempunyai sifat mudah busuk dan harus dikonsumsi segera. Apabila dibiarkan selama 2 hari dan tidak segera diolah maka warna yang semula putih kekuningan akan menjadi coklat kebiruan. Untuk mengatasi penurunan mutu ubi kayu adalah dengan cara pembuatan makanan seperti tape, suwar-suwir, jenang tape. Salah satu industri rumah tangga yang memproduksi makanan berbahan dasar ubi kayu adalah Tape 86. Industri rumah tangga seringkali dihadapkan pada masalah penentuan tingkat produksi masing-masing jenis produk dengan memperhatikan beberapa batasan-batasan yang ada pada industri tersebut. Maka untuk memecahkan masalah ini dapat digunakan linear programming menggunakan model matematis. Program linear merupakan suatu model umum yang digunakan dalam pemecahan masalah pengalokasian sumber-sumber yang terbatas secara optimal. Masalah tersebut timbul apabila seseorang diharuskan untuk memilih atau menentukan tingkat setiap kegiatan yang akan dilakukannya, dimana masing-masing kegiatan membutuhkan sumber yang sama sedangkan jumlahnya terbatas. Apabila suatu masalah linear programming melibatkan lebih dari dua kegiatan maka dapat digunakan suatu cara yang lazim dipakai untuk menentukan kombinasi optimal dari tiga variabel atau lebih yaitu dengan menggunakan metode simplek. Namun pemecahan linear programming juga dapat diselesaikan menggunakan program yang ada di komputer yaitu Mathematic program (Mathprog) karena penyelesaiannya dapat dilakukan dengan cepat dan mudah tanpa harus dengan perhitungan manual yang menggunakan kalkulator. Penelitian ini bertujuan untuk mencari formula yang tepat dalam memperoleh keuntungan maksimal pada kondisi sebelum dan setelah kenaikan harga bahan bakar minyak (BBM) di industri rumah tangga “Tape 86” Jember. Menurut perhitungan metode simplek dan Mathprog, formula keuntungan optimal pada kondisi sebelum kenaikan harga bahan bakar minyak adalah Z = 1.875.741X1 + 96.300X2 + 158.150X3 dengan solusi optimal sebesar Rp 5.252.100/ produksi dengan produksi tape saja sebanyak 2800 kg. Dan formula keuntungan optimal pada kondisi setelah kenaikan harga bahan bakar minyak, didapatkan keuntungan Z = 642.845X1 + 106.100X2 + 129.500X3 dengan solusi optimal sebesar Rp1.800.000/ produksi dengan produksi tape saja sebanyak 2800 kg tanpa harus memproduksi suwar-suwir dan jenang tape.",8,other,Studi Optimasi pada Produk Tape Ubi Kayu; Other,https://repository.unej.ac.id/handle/123456789/20009 
“ Studi Optimasi pada Produk Tape Ubi Kayu dan Olahannya (Studi Kasus di Industri Rumah Tangga Tape 86 Jember)”,"Ubi kayu mempunyai sifat mudah busuk dan harus dikonsumsi segera. Apabila dibiarkan selama 2 hari dan tidak segera diolah maka warna yang semula putih kekuningan akan menjadi coklat kebiruan. Untuk mengatasi penurunan mutu ubi kayu adalah dengan cara pembuatan makanan seperti tape, suwar-suwir, jenang tape. Salah satu industri rumah tangga yang memproduksi makanan berbahan dasar ubi kayu adalah Tape 86. Industri rumah tangga seringkali dihadapkan pada masalah penentuan tingkat produksi masing-masing jenis produk dengan memperhatikan beberapa batasan-batasan yang ada pada industri tersebut. Maka untuk memecahkan masalah ini dapat digunakan linear programming menggunakan model matematis. Program linear merupakan suatu model umum yang digunakan dalam pemecahan masalah pengalokasian sumber-sumber yang terbatas secara optimal. Masalah tersebut timbul apabila seseorang diharuskan untuk memilih atau menentukan tingkat setiap kegiatan yang akan dilakukannya, dimana masing-masing kegiatan membutuhkan sumber yang sama sedangkan jumlahnya terbatas. Apabila suatu masalah linear programming melibatkan lebih dari dua kegiatan maka dapat digunakan suatu cara yang lazim dipakai untuk menentukan kombinasi optimal dari tiga variabel atau lebih yaitu dengan menggunakan metode simplek. Namun pemecahan linear programming juga dapat diselesaikan menggunakan program yang ada di komputer yaitu Mathematic program (Mathprog) karena penyelesaiannya dapat dilakukan dengan cepat dan mudah tanpa harus dengan perhitungan manual yang menggunakan kalkulator. Penelitian ini bertujuan untuk mencari formula yang tepat dalam memperoleh keuntungan maksimal pada kondisi sebelum dan setelah kenaikan harga bahan bakar minyak (BBM) di industri rumah tangga “Tape 86” Jember. Menurut perhitungan metode simplek dan Mathprog, formula keuntungan optimal pada kondisi sebelum kenaikan harga bahan bakar minyak adalah Z = 1.875.741X1 + 96.300X2 + 158.150X3 dengan solusi optimal sebesar Rp 5.252.100/ produksi dengan produksi tape saja sebanyak 2800 kg. Dan formula keuntungan optimal pada kondisi setelah kenaikan harga bahan bakar minyak, didapatkan keuntungan Z = 642.845X1 + 106.100X2 + 129.500X3 dengan solusi optimal sebesar Rp1.800.000/ produksi dengan produksi tape saja sebanyak 2800 kg tanpa harus memproduksi suwar-suwir dan jenang tape.",8,other,Studi Optimasi; Other,https://repository.unej.ac.id/handle/123456789/17755 
KAJIAN BAHAN PEMOLES TERHADAP PERBAIKAN MUTU KOPI BERKULIT ARI PADA BERBAGAI PERLAKUAN RPM,"Biji kopi yang berkualitas baik hanya dapat diperoleh melalui pengolahan yang tepat waktu dan tepat proses. Buah kopi yang diperoleh dari hasil panen perlu segera diolah menjadi bentuk akhir yang baik dan aman untuk disimpan dalam jangka waktu yang lama. Jika tidak, buah kopi akan mengalami kerusakan secara kimiawi dan biologis sehingga mutunya akan berkurang dan juga akan mempengaruhi komposisi gizi biji kopi sehingga mengakibatkan kecacatan seperti biji pecah, biji berwarna kelabu hitam, noda-noda coklat hitam dan salah satunya kopi berkulit ari (Najiyati dan Danarti, 2004:146). Upaya peningkatan mutu kopi berkulit ari agar memiliki nilai jual yang lebih tinggi perlu dilakukannya pengolahan kembali dengan bahan pemoles (serbuk gergaji, dedak, dan kulit kopi) dengan menggunakan 3 Rpm yang berbeda. Rpm (Rotation per Minute) adalah angka yang menunjukkan putaran mesin dalam satu menit. Dalam penelitian ini digunakan tiga Rpm yang berbeda yaitu 1000, 1200, 1400 dimaksudkan agar dalam proses pengolahan mendapatkan hasil yang maksimal. Hasil penelitian menunjukkan bahwa penggunaan bahan pemoles yang paling baik pada proses pemolesan biji kopi untuk menghilangkan lapisan kulit ari pada biji kopi yaitu kulit kopi kering. Hal ini karena bahan tersebut memiliki tekstur yang kasar dibandingkan bahan lainnya. Sedangkan penggunaan kecepatan putar mesin yang paling baik adalah 1000 Rpm, karena dihasilkan biji kopi tanpa kulit ari terbanyak dan kopi pecahnya paling sedikit.",8,id,KOPI; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/65387 
KARAKTERISTIK FISIK DAN ORGANOLEPTIK BIJI KOPI ARABIKA HASIL PENGOLAHAN SEMI BASAH DENGAN VARIASI JENIS WADAH DAN LAMA FERMENTASI (STUDI KASUS DI DESA PEDATI DAN SUKOSAWAH KABUPATEN BONDOWOSO),Hasil penelitian menunjukkan bahwa hasil pengolahan semi basah kopi biji arabika di dua desa yaitu Hasil mutu terbaik didapatkan di Desa Pedati yakni mutu 3. Hal ini diduga akibat letak dari Desa Pedati yang lebih tinggi dari Desa Sukosawah sehingga lebih lama terpapar cahaya matahari yang menyebabkan suhu lingkungan lebih hangat dan proses fermentasi di Desa Pedati lebih maksimal. Kombinasi perlakuan fermentasi kopi biji arabika dengan variasi wadah dan lama fermentasi di Desa Pedati dan Desa Sukosawah tidak berpengaruh signifikan terhadap berat perbiji kopi biji arabika. Kombinasi perlakuan fermentasi kopi biji arabika sangrai dengan variasi wadah dan lama fermentasi di Desa Pedati tidak berpengaruh signifikan terhadap berat perbiji kopi biji arabika sangrai dan Desa Sukosawah berpengaruh signifikan terhadap berat perbiji kopi biji arabika sangrai. Kombinasi perlakuan fermentasi kopi biji arabika dengan variasi wadah dan lama fermentasi di Desa Pedati dan Desa Sukosawah tidak berpengaruh signifikan terhadap massa jenis kopi biji arabika. Kombinasi perlakuan fermentasi kopi biji arabika dengan variasi wadah dan lama fermentasi di Desa Pedati dan Desa Sukosawah tidak berpengaruh signifikan terhadap massa jenis kopi biji arabika sangrai.,8,other,"Kopi Arabika, Semi Basah, Variasi Jenis Wadah dan Lama Fermentasi; Other",https://repository.unej.ac.id/handle/123456789/57508 
"Kajian Lama Waktu Kontak dan Massa Arang Aktif dari Kulit Tanduk Kopi Pada Adsorpsi Warna, Kekeruhan, dan TSS Limbah Cair Kopi Sintetik","Kulit tanduk kopi memiliki kandungan selulosa 63%, hemiselulosa 2,3%, lignin 17%, dan karbon 45,3%, sehingga limbah kulit tanduk kopi berpotensi dijadikan sebagai bahan baku pembuatan arang aktif. Arang aktif memiliki daya adsorpsi yang besar sehingga dapat digunakan sebagai adsorben pada proses penghilangan zat warna dan penjernihan air. Penelitian ini bertujuan untuk mengetahui kualitas arang aktif dari kulit tanduk kopi yang meliputi rendemen, kadar air, kadar abu, dan daya jerap iodium; mengetahui lama waktu kontak dan massa arang aktif yang dapat menghasilkan adsorpsi tertinggi terhadap warna, kekeruhan, dan Total Suspended Solid (TSS) limbah cair kopi sintetik; serta mengetahui berbedaan perlakuan variasi lama waktu kontak dan variasi massa arang aktif terhadap efisiensi adsorpsi warna, kekeruhan, dan TSS limbah cair kopi sintetik. Hasil penelitian diharapkan dapat memberikan alternatif pemanfaatan kulit tanduk kopi sebagai arang aktif, dan memberikan informasi tentang kemampuan adsorpsi arang aktif dari kulit tanduk kopi terhadap warna, kekeruhan, dan TSS limbah cair kopi sintetik.",8,other,Kulit Tanduk Kopi; Adsorpsi Warna; Cair Kopi Sintetik; Thesis,https://repository.unej.ac.id/handle/123456789/93492 
Karakteristik Mutu Yoghurt dengan Variasi Penambahan Ekstrak Cascara dan Lama Fermentasi,"Konsentrasi penambahan ekstrak cascara dan lama fermentasi berpengaruh nyata terhadap derajat keasaman pH, total asam tertitrasi, total polifenol, dan aktivitas antioksidan. Akan tetapi tidak berpengaruh nyata terhadap warna. Perlakuan formulasi terbaik adalah yoghurt dengan waktu lama fermentasi 6 jam dan penambahan ekstrak cascara 1,5% adalah A2B3 dengan karakteristik kecerahan 73,6; kemerahan 5,7; total asam tertitrasi 1,104%; derajat keasaman pH 4,80; total polifenol 3,20 mg GAE/ml; aktivitas antioksidan 0,144% dan titrasi asam tertitrasi 1,065%; total bakteri asam laktat dengan rata-rata sebesar 7,37 log cfu/ml; sensori meliputi aroma asam, rasa asam, warna putih susu, dan kesukaan keseluruhan netral.",8,id,Penambahan Ekstrak Cascara; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/93249 
Prediksi Laju Sedimentasi di Sub Das Rembangan Kabupaten Jember Menggunakan Rainfall Simulator,"Berdasarkan pembahasan yang telah dijelasan di atas maka dapat disimpulkan bahwa Sub DAS Rembangan memiliki nilai kemiringan tertinggi pada bagian hulu yaitu 5,94° dan nilai kemiringan terendah pada bagian hilir yaitu 4,5°. nilai kemirigan diatas termasuk kategori datar. Intensitas hujan terkeci1 yaitu 18,45 mm/jam dan intensitas terbesar 55,33 mm/jam.",8,id,Sedimentasi Sub Das Rembangan; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/93313 
AKTIVITAS ANTI Streptococcus mutans EKSTRAK KULIT BUAH NAGA,"Buah naga yang banyak dibudidayakan antara lain Hylocereus undatus (buah naga kulit merah daging putih) dan Hylocereus polyrhizus (buah naga kulit merah daging merah). Konsumsi buah naga menghasilkan buah yang berupa kulit, jumlah bagian kulit buah naga yang cukup besar, dengan pemanfaatan yang masih kurang bahkan hanya dibuang sebagai limbah sehingga dapat menyebabkan pencemaran lingkungan. Kulit buah naga mengandung komponen bioaktif seperti senyawa polifenol yang memiliki kemampuan sebagai antimikroba. Salah satu jenis mikroba yang dapat dihambat oleh senyawa polifenol adalah Streptococcus mutans. Tujuan dari penelitian ini adalah untuk mengetahui pengaruh konsentrasi ekstrak kulit buah naga merah (Hylocereus polyrhizus) dan ekstrak kulit buah naga putih (Hylocereus undarus) terhadap aktivitas anti Streptococcus mutans. Penelitian ini merupakan penelitian eksperimental yang dilakukan pengukuran sebanyak 3 kali ulangan. Penelitian ini dilakukan dalam dua tahap yaitu penelitian pendahuluan dan penelitian utama. Penelitian pendahuluan yaitu pembuatan ekstrak kulit buah naga dan karakterisasi ekstrak meliputi rendemen, analisis warna, dan total polifenol, sedangkan penelitian utama yaitu pengujian daya hambat Streptococcus mutans. Ekstrak kulit buah naga didapatkan dari ekstraksi dengan tahapan meliputi pengupasan untuk memisahkan kulit dan daging buahnya, penghancuran kulit dengan cara diblender untuk mempermudah proses ekstraksi, ekstraksi metode maserasi dengan menggunakan pelarut etanol 70% ekstraksi dilakukan selama ± 30 menit, evaporasi supernatan dengan suhu 40oC untuk menguapkan sisa pelarut etanol dan pengeringan dengan oven vacuum pada suhu 60oC selama 24 jam sampai kering sehingga diperoleh ektrak kulit buah naga merah dan putih. Hasil analisa total polifenol ekstrak kulit buah naga putih yaitu 55,59 mgGAE/g, sedangkan untuk ekstrak kulit buah naga merah memiliki kandungan total polifenol sebesar 64,27 mgGAE/g. Hasil analisis metode sumuran menunjukkan bahwa ekstrak kulit buah naga putih dengan konsentrasi (12.5%, 25%, 37.5%, 50%, 62.5%, 75%) masing-masing menghasilkan zona hambat 1.3 mm; 3.28 mm; 5.53 mm; 6.67 mm; 7.43 mm; dan 8.38 mm. Sedangkan untuk ekstrak kulit buah naga merah masing-masing 3.08 mm; 5.53mm; 7.17 mm; 8.42mm; 9.37 mm; 10.42 mm. Hasil analisa aktivitas anti Streptococcus mutans metode sumuran menunjukkan bahwa peningkatan ekstrak kulit buah naga akan meningkatkan zona hambatnya. Konsentrasi 75% ekstrak kulit buah naga merah menghasilkan zona hambat yaitu sebesar 10.42 mm, sedangkan zona hambat untuk ekstrak kulit buah naga putih naga putih seluas 8.38 mm. Daya penghambatan terhadap Streptococcus mutans ekstrak kulit buah naga merah lebih tinggi dibandingkan dengan ekstrak kulit buah naga putih.",8,id,ANTI Streptococcus mutans; KULIT BUAH NAGA; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/79481 
PRODUKSI SECARA ENZIMATIS HIDROLISAT KULIT KOPI ARABIKA (Coffea arabica) PASCA DELIGNIFIKASI,"Kulit kopi mengandung biomassa lignoselulosa diantaranya hemiselulosa, lignin, dan polimer selulosa. Komponen selulosa dan hemiselulosa jika dihidrolisis dapat menghasilkan glukosa sebagai hidrolisatnya. Glukosa dapat digunakan sebagai bahan baku untuk produksi etanol. Enzim yang digunakan untuk menghidrolisis kulit kopi ialah acid selulase. Enzim acid selulase mampu memotong rantai panjang selulosa pada ikatan β-glukosidase serta memiliki sifat endo-selulase dan ekso-selulase. Waktu dan enzim merupakan faktor penting dalam hidrolisis, permasalahan yang muncul pada penelitian ini belum diketahui unit enzim yang digunakan dan lama hidrolisis untuk menghasilkan gula sederhana yang optimal",8,id,Kulit kopi mengandung biomassa lignoselulosa diantaranya hemiselulosa; Undergraduat Thesis,https://repository.unej.ac.id/handle/123456789/78282 
PERSEKONGKOLAN TENDER PENGADAAN LIQUID CRYSTAL DISPLAY (LCD) DALAM PERSPEKTIF HUKUM PERSAINGAN USAHA (Studi Putusan KPPU No. 04/KPPU-L/2007),"Perekonomian nasional Indonesia menganut prinsip demokrasi ekonomi. Demokrasi ekonomi dalam perekonomian nasional berdampak positif terhadap laju perkembangan perekonomian nasional. Pertumbuhan perekonomian yang telah dicapai tidak luput dari adanya tantangan dan hambatan, misalnya adanya praktek monopoli dan persaingan usaha tidak sehat yang diatur dalam Undang- Undang Nomor 5 tahun 1999 tentang Larangan Praktek Monopoli dan persaingan Usaha Tidak Sehat. Undang-undang ini mengatur tiga larangan pokok yaitu, perjanjian yang dilarang, kegiatan yang dilarang, dan posisi dominan dalam pasar. Salah satu kegiatan yang dilarang adalah persekongkolan tender (bid rigging). Kasus persekongkolan tender yang mengemuka pada tahun 2007 adalah persekongkolan tender pengadaan Liquid Crystal Display (LCD) di Biro Administrasi Wilayah Sekretariat Daerah Provinsi DKI Jakarta. Kasus ini telah diputus oleh Komisi Pengawas Persaingan Usaha (KPPU) bersalah telah melanggar Pasal 22 Undang-Undang Nomor 5 Tahun 1999. Permasalahan dalam skripsi ini, pertama bagaimana pengaturan tentang larangan persekongkolan tender dalam Hukum Persaingan Usaha. Kedua, bagaimana kriteria larangan persekongkolan tender dalam Hukum Persaingan Usaha. Ketiga, bagaimana kajian hukum terhadap pertimbangan Majelis KPPU dalam memutus perkara No. 04/KPPU-L/2007. Tujuan penulisan skrispi ini terdiri atas tujuan umum dan tujuan khusus. Tujuan umum pada intinya penulisan skripsi ini adalah untuk diajukan sebagai tugas akhir untuk mendapat gelar sarjana hukum pada Fakultas Hukum Universitas Jember. Tujuan khusus untuk memberikan jawaban atas permasalahan yang diangkat. Metode penulisan skripsi ini menggunakan tipe yuridis normatif, pendekatan yang digunakan adalah pendekatan undang-undang, pendekatan konseptual, dan pendekatan kasus. Bahan hukum terdiri atas bahan hukum primer, bahan hukum sekunder, dan bahan non hukum. Analisis bahan hukum menggunakan metode diskripsi teoritis. Larangan persekongkolan tender dalam Hukum Persaingan Usaha diatur dalam ketentuan Pasal 22 Undang-Undang Nomor 5 Tahun 1999 tentang Larangan Praktek Monopoli dan Persaingan Usaha Tidak Sehat dan Pedoman Pasal 22 Undang-Undang Nomr 5 Tahun 1999. Pendekatan yang digunakan oleh undang-undang ini untuk menindak praktek persekongkolan tender adalah Rule Of Reason. Kriteria larangan persekongkolan tender dapat diketahui dengan menelisik unsur-unsur persekongkolan tender dalam Pasal 22 Undang-Undang Nomor 5 Tahun 1999 dan Pedoman Pasal 22 Undang-Undang Nomor 5 Tahun 1999. Unsur persekongkolan tender terdiri atas: unsur pelaku usaha, unsur bersekongkol unsur Pihak Lain, unsur Mengatur dan atau Menentukan Pemenang Tender, unsur persaingan Usaha Tidak Sehat. Berdasarkan Pedoman Pasal 22 Undang-Undang Nomor 5 Tahun 1999, ada 3 bentuk persekongkolan yakni, persekongkolan yang dilakukan sesama peserta tender (persekongkolan horizontal), Persekongkolan yang dilakukan antara peserta tender dengan panitia tender dan atau pemberi pekerjaan (persekongkolan vertikal), dan persekongkolan gabungan (vertikal-horizontal). Dasar pertimbangan hukum Majelis Komisi dalam perkara persekongkolan tender sudah tepat, sebab Majelis Komisi dalam pertimbangan hukumnya telah mendasarkan pada peraturan hukum yang berlaku, yakni Undang-Undang Nomor 5 Tahun 1999. Putusan Majelis Komisi yang menyatakan para terlapor telah melanggar Pasal 22 Undang-Undang Nomor 5 Tahun 1999 sudah sesuai dengan regulasi peraturan perundangundangan yang melarang praktek persekongkolan tender. Putusan ini juga telah mencerminkan keadilan dan kepastian hukum, maksudnya putusan tersebut dapat menciptakan persaingan yang sehat berdasar pada mekanisme pasar yang menyamakan kesempatan yang sama pada pelaku usaha lain dengan tujuan untuk menghindari adanya monopoli dan persaingan usaha tidak sehat. Sedangkan kepastian hukumnya adalah menyatakan bahwa kegiatan persekongkolan tender tidak boleh dilakukan oleh siapapun sekaligus memberikan sanksi bagi yang melanggarnya.",8,other,praktek monopoli dan persaingan usaha; Other,https://repository.unej.ac.id/handle/123456789/13934 
APLIKASI MODIFIED CASSAVA FLOUR (MOCAF) SEBAGAI BAHAN PENGISI PADA SOSIS AYAM,"Sosis adalah jenis makanan yang terbuat dari daging yang telah dihaluskan dan diberi bumbu-bumbu, kemudian dimasukkan ke dalam pembungkus yang berbentuk bulat panjang. Proses pembuatan sosis ayam terdiri dari enam tahap yaitu penggilingan daging, pembuatan adonan, stuffing (pengisian adonan ke dalam selongsong), pengovenan, pengukusan, dan pendinginan. Salah satu alternatif bahan pengisi dalam pembuatan sosis ayam adalah MOCAF. Tepung ini mempunyai aroma dan cita rasa khas yang dapat menutupi aroma dan citarasa ubi kayu yang cenderung tidak menyenangkan konsumen. MOCAF (Modified Cassava Flour) memiliki karakter yang berbeda dengan tepung tapioka, terutama dalam hal derajat viskositas, kemampuan gelasi, daya rehidrasi, WHC (Water Holding Capacity), dan kemudahan melarut yang lebih baik. Penelitian ini bertujuan untuk mengetahui sifat fisik, kimia, dan organoleptik sosis ayam dengan penambahan MOCAF serta mengetahui persentase penggunaan MOCAF untuk menghasilkan sosis ayam dengan sifat fisik, kimia, dan organoleptik yang baik dan disukai. Penelitian dilaksanakan di Laboratorium Kimia dan Biokimia Hasil Pertanian Jurusan Teknologi Hasil Pertanian Universitas Jember. Penelitian dilakukan pada bulan oktober 2012 sampai bulan januari 2013. Perlakuan yang diberikan yaitu penggunaan 100% MOCAF (A1), 75% MOCAF dan 25% Tapioka (A2), 50% MOCAF dan 50% Tapioka (A3), 25% MOCAF dan 75% Tapioka (A4), serta 100% Tapioka (A5). Data hasil uji karakteristik fisik dan kimia dianalisis menggunakan rancangan acak lengkap. Kemudian data uji sensoris dianalisis  menggunakan uji hedonik.",8,other,MODIFIED CASSAVA FLOUR; Other,https://repository.unej.ac.id/handle/123456789/16741 
Uj i S if at  P r e b iotik  S e r at  P an gan  T id ak  L a r u t Air  (ST L A)  T e r e k str ak  d ar i T e p u n g E m p u lu r  P is an g  Agun g d an  P isan g M as,"P isang  mer upa ka n  bua h subt ropis y a n g  te rd a pa t ba n y a k di I ndon e sia. P roduk ti fitas pisang  ter us mening ka t se c a r a  fluktua ti f da ri tahun 2005 sa mpai 2010. P roduk si pisang  y a n g  ti ngg i men y e b a bka n pr oduk si e mpul ur  pisang  y a n g  ti ngg i pula.  Empul ur  pisang  mer upa ka n ba g i a n da ri  pohon pisang  y a n g  ka ndun g a n  utama n y a  se ra t pa n ga n ti da k lar ut a ir (ST L A) . S e r a t pa n g a n ti da k lar ut a ir (ST L A)  mer upa ka n  komponen ka rbohidr a t y a ng ti da k da pa t di c e rn a  oleh e nz im  pe nc e rn a a n d a n subst ra t pe nti ng  b a g i mi kr of lora  kolon se hingg a  be rpot e n si se ba g a i pr e biot ik. Untuk menja di pr e biot ik ba ha n pa n g a n h a rus taha n ter h a da p hidro li sis  a sa m lambung  a rtifi sial, da pa t mening ka tk a n surviv al  b a kter i pr obiot ik da n se b a li kn y a  d a pa t menur unk a n surviv al  ba kter i pa to ge n. F e rm e ntasi spont a n e mpul ur  pisan g  mampu  me n ing ka tkan  pe ne rimaa n mut u se nsori s tepung  e mpul ur  pisan g  y a n g  dihaslk a n. I de nti fik a si ba kter i se lul oli ti k meng identifi ka si ba n y a k Bac il lus li c he nif ormis  se ba ga i ba kter i y a n g  be rpe r a n da l a m fe rme nt a si spont a n e mpul ur  pis a ng .  P e ne li ti a n ini  be rtu juan untuk m e ng e kstra k  S T L A  da ri tep ung  e mpul ur  pisan g da n meng uji  sifa t sif a t pre b iot ikn y a .   P e ne li ti a n  ter ba g i  a tas   be be ra p a   taha p  y a it u   taha p  pe rsia pa n  pe n e li ti a n,   pe mbuata n tepun g , e kstr a ksi  S T L A  da n uji  sifa t sifa t  pr e biot ik  S T L A   b e rda sa rka n  ke taha na nn y a   t e rha d a p   hidroli sis   a sa m  la mbung   a rtifisi a l,  ke m a mpuann y a   mening ka tk a n  ke mamp ua n  hidup  ( surviv al )   ba kter i  pr obiot ik  L ac tobacill us   ac idophi lus  da n  mene ka n  ke mampua n  hi dup  ( surviv al )  ba kter i  pa tog e n   e nter opa to g e nik  Es c he ric ia  c oli   ( EPEC ).  Ekstra ksi  S T L A  men gg una k a n  me tode  pa da   jurna l  Eng l y st  e t  al.  (1992 )  y a n g   dim odifika si   de ng a n  men gg un a ka n  g r a vim e tri   (A OA C ,  2000) .   S e ra t  p a nga n  ti da k  la rut  a ir   diuj i  ke taha na nn y a   ter h a d a p  c a i ra n lambung  m a nusi a  de n ga n men gg una k a n meto de  y a n g dig un a ka n  da lam jurna l  W iche inchot e t al . (2010 ). Uji surviv al  pr obiot ik da n pa togen dil a kuka n de n g a n  mengg un a ka n metode  y a ng  di g una ka n d a lam jurn a l Hue bne r e t al . (2007 ) da n jurna l  B ur it i e t al . (2010 ). P rob iot ik y a n g  di g una k a n a da lah L . ac idophi lus . B a kte ri pa to ge n  y a n g di g un a ka n a d a lah b a kter i ente ropa to g e nik  Es c he ricia c oli  (E P EC).  Ha sil  pe ne li ti a n menunj ukka n ba hw a  ka d a r S T L A  e mpul ur  pisan g  a gung  (f e rme nt a si 69,4% , kontr ol 67,7 % ) lebih ti ngg i di ba nding k a n S T L A e mpu lur  pisang  mas (f e rme ntasi 66,5 % , kontrol 62,6 % ). S e ra t p a ng a n  ti da k lar ut a ir  (ST LA)  e mpul ur  pisang  taha n te rha da p h idroli sis  a ntar a  98 99%,   da pa t  mensti mul a si   pe rtumbuha n  ba kter i  pr obiot ik  L .  ac idophi lus   da n  da pa t  men e ka n  pe rtumbuha n  b a kte ri  pa togen.  P e rla kua n  fe rme nt a si t e r ke nda li  pa d a  e mpul ur  pisa ng a g un g menin g ka tkan   surviv al   L.   ac idophi ll us  se be sa r  1,64%   da n  pa da   e mpul ur   pisang   a g un g   0,36% .    S e da ng k a n   surviv al   pa to g e n  EPEC ,   S T L A   e mpul ur   pisa ng   fe rme nt a si  ter ke nd a li   oleh  B.  li c he nif ormis   menur unka n  pe rtumbuha n  EPEC   p a da   e mpul ur   pisan g   a g u ng   se be s a r   7,63 %  da n pa d a  e mpul ur  pisang  m a s sebe s a r 6,4 % .   P a da  uji  sifa t sifa t  pr e bio ti k  se mua  S T L A  sa mpel  y a kni  e mpul ur   pisan g   a gung   kontrol  (E AK ),   e mpul ur   pisang  a g un g   fe rme nt a si  ter ke nda li   (E AFT),  e m pulur  pisan g   mas  kontrol  (E MK) ,  da n  e mpul ur   pisang   ma s  fe rme ntasi  ter ke n da li   (E MF T )   meme nuhi  kr it e ria   se ba ga i  ka ndidat  pr e biot ik.  P e rla kua n  f e rme ntasi  ter k e nda li   pa da   e mpul ur   pisan g   menin g k a tkan  sifa t sif a t  pr e biot ik  S T L A   tepun g   e mpul ur   p isang   y a n g   dihasil ka n.",8,other,Uj i S if at  P r e b iotik; Other,https://repository.unej.ac.id/handle/123456789/15937 
PRODUKSI RAGI KOPI KULTUR TUNGGAL:  mesenteroides DAN ASAM LAKTAT (BAL) KOPI LUWAK PRODUKSI RAGI KOPI KULTUR TUNGGAL: Leuconostoc  PRODUKSI RAGI KOPI KULTUR TUNGGAL: DAN  L.  paramesenteroides DARI ISOLAT BAKTERI ASAM LAKTAT (BAL) KOPI LUWAK DARI ISOLAT BAKTERI ASAM LAKTAT (BAL) KOPI LUWAK,"Keberadaan mikroba terutama bakteri asam laktat diduga merupakan mikroba yang berperan dalam proses fermentasi selama dalam saluran pencernaan binatang luwak. Sehingga perlu dilakukan Upaya rekayasa ragi fermentasi dari kotoran binatang luwak untuk menghasilkan kopi berspesifikasi kopi luwak yang bermutu tinggi didasari atas dugaan adanya peranan bakteri asam laktat (BAL) dalam fermentasi kopi luwak. Penelitian ini bertujuan untuk menghasilkan ragi kultur tunggal kering dari isolat Leuconostoc mesentoroides dan Leuconostoc paramesentoroides dengan penambahan filler agent yang tepat, serta mengetahui tingkat viabilitas produk ragi yang dihasilkan selama masa penyimpanan. Parameter pengamatan dalam penelitian ini meliputi: perhitungan bakteri menggunakan PCA (Plate Count Agar), kadar air ragi, gula reduksi metode NelsonSomogy, pH dan total asam.  Hasil Penelitian didapatkan bahwa filler agent yang paling optimum untuk pertumbuhan Leuconostoc mesenteroides dan Leuconostoc paramesenteroides adalah tepung beras. populasi mikroba pada filler agent tepung beras yang masih sangat banyak selama masa penyimpanan di banding kedua filler agent lainnya, yaitu maizena dan tapioka. Secara berturut-turut pertumbuhan Leuconostoc mesenteroides menggunakan maizena, tapioaka dan beras di akhir masa penyimpanan adalah 1,5 x 10 9 CFU/g, 1,7 x 10 7 CFU/g dan 2,2 x 10   10 CFU/g. Populasi Leuconostoc paramesenteroides secara berturut-turut pada tepung maizena, tapioka dan beras adalah 6,3 x 10 10 CFU/gr, 2 x 10 7 CFU/g dan 8,6 x 10 10 CFU/g.",8,other,Produksi Ragi Kopi Kultur Tunggal; Other,https://repository.unej.ac.id/handle/123456789/20073 
